features5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stamp;File Path;Using circle;Using arrow;Number of people;Number of people in group;Group radius;Distance to group;Robot within group?;Robot facing group?;Robot work radius;Distance to closest human;Distance to 2nd closest human;Distance to 3rd closest human;Direction to closest human;Direction to 2nd closest human;Direction to 3rd closest human;Direction from closest human to robot;Robot facing closest human?;Robot facing 2nd closest human?;Robot facing 3rd closest human?;Closest human facing robot?;2nd closest human facing robot?;3d closest human facing robot?;Number of children;Distance to closest child;Number of animals;Distance to closest animal;Number of people sitting/laying in sofa?;Music playing?;Number of agents in scene;PosRot1;PosRot2;PosRot3;PosRot4;PosRot5;PosRot6;PosRot7;PosRot8;PosRot9;PosRot10;PosRot11;PosRotPepper;
660;data/screenshots/660_1_0_6_0_50_50_0_0_1.825509_1.460321_1.914655_3.065513_94.73802_110.4585_194.2267_242.1057_0_0_0_0_0_0_2_1.460321_0_1_7.png;1;0;6;0;50;50;0;0;1.825509;1.460321;1.914655;3.065513;94.73802;110.4585;194.2267;242.1057;0;0;0;0;0;0;2;1.460321;0;50;1;0;7;(-3.0, -0.9, -2.0) (0.0, 1.0, 0.0, -0.2);(-7.7, -0.9, -1.8) (0.0, 0.1, 0.0, 1.0);(-3.8, -0.9, -1.8) (0.0, 0.7, 0.0, -0.7);_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;(-5.7, -0.9, -4.9) (0.0, 1.0, 0.0, -0.2);(-6.1, -0.9, -4.4) (0.0, 0.4, 0.0, 0.9);_;(-4.2, -0.9, -4.9) (0.0, 1.0, 0.0, 0.1);
661;data/screenshots/661_1_0_5_0_50_50_0_0_0.6340356_0.9846821_2.080171_2.843768_195.5053_148.4757_157.3184_301.3315_0_0_0_0_0_0_0_50_0_0_6.png;1;0;5;0;50;50;0;0;0.6340356;0.9846821;2.080171;2.843768;195.5053;148.4757;157.3184;301.3315;0;0;0;0;0;0;0;50;0;50;0;0;6;(-5.1, -0.9, -4.4) (0.0, 0.0, 0.0, -1.0);(-4.0, -0.9, -3.3) (0.0, 0.4, 0.0, -0.9);(-2.7, -0.9, -4.0) (0.0, 0.4, 0.0, -0.9);(-3.2, -0.9, -3.5) (0.0, 1.0, 0.0, 0.2);(-8.6, -0.9, -1.5) (0.0, 0.6, 0.0, -0.8);_;_;_;_;_;_;(-6.0, -0.9, -4.0) (0.0, -0.6, 0.0, 0.8);
662;data/screenshots/662_1_0_3_0_50_50_0_0_2.88136_2.393679_3.709379_4.594853_161.1973_192.7476_204.7478_290.3418_0_0_0_0_0_0_0_50_0_0_4.png;1;0;3;0;50;50;0;0;2.88136;2.393679;3.709379;4.594853;161.1973;192.7476;204.7478;290.3418;0;0;0;0;0;0;0;50;0;50;0;0;4;(-6.5, -0.9, -3.3) (0.0, 0.9, 0.0, 0.3);(-4.9, -0.9, -4.6) (0.0, 0.9, 0.0, 0.4);(-7.2, -0.9, -2.3) (0.0, 1.0, 0.0, -0.2);_;_;_;_;_;_;_;_;(-2.8, -0.9, -3.5) (0.0, 0.6, 0.0, 0.8);
663;data/screenshots/663_0_1_7_0_50_50_0_0_0_2.07098_3.199329_3.665439_173.0398_206.5218_221.689_178.5813_0_0_0_0_0_0_0_50_0_2_8.png;0;1;7;0;50;50;0;0;0;2.07098;3.199329;3.665439;173.0398;206.5218;221.689;178.5813;0;0;0;0;0;0;0;50;0;50;2;0;8;(-5.6, -0.9, -3.1) (0.0, 1.0, 0.0, 0.3);(-4.3, -0.9, -1.9) (0.0, 0.9, 0.0, 0.5);(-2.8, -0.9, -3.5) (0.0, 0.8, 0.0, 0.6);(-6.2, -0.9, -3.8) (0.0, 0.5, 0.0, -0.8);(-3.2, -0.9, -3.2) (0.0, 1.0, 0.0, -0.3);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-7.7, -0.9, 0.0) (0.0, -0.6, 0.0, 0.8);
664;data/screenshots/664_0_1_5_3_0.8845971_0_1_1_0_0.8845971_0.8845972_0.8845973_288_168_48.00001_0_0_0_0_1_1_0_0_50_0_0_6.png;0;1;5;3;0.8845971;0;1;1;0;0.8845971;0.8845972;0.8845973;288;168;48.00001;0;0;0;0;1;1;0;0;50;0;50;0;0;6;(-7.5, -0.9, -0.6) (0.0, 1.0, 0.0, 0.0);(-6.7, -0.9, -1.9) (0.0, -0.5, 0.0, 0.9);(-8.3, -0.9, -1.9) (0.0, 0.5, 0.0, 0.9);(-4.3, -0.9, -4.7) (0.0, 0.9, 0.0, -0.3);(-3.8, -0.9, -5.1) (0.0, 0.7, 0.0, -0.7);_;_;_;_;_;_;(-7.5, -0.9, -1.5) (0.0, 0.6, 0.0, 0.8);
665;data/screenshots/665_1_0_0_3_0.9265465_0_1_1_1.317332_0.9265465_0.9265465_0.9265466_344_104_224_0_1_0_0_1_1_0_0_50_0_0_4.png;1;0;0;3;0.9265465;0;1;1;1.317332;0.9265465;0.9265465;0.9265466;344;104;224;0;1;0;0;1;1;0;0;50;0;50;0;0;4;(-3.0, -0.9, -2.1) (0.0, 1.0, 0.0, 0.0);(-2.2, -0.9, -3.5) (0.0, -0.5, 0.0, 0.9);(-3.8, -0.9, -3.5) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-3.0, -0.9, -3.0) (0.0, 0.9, 0.0, 0.4);
666;data/screenshots/666_0_1_6_0_50_50_1_0_0_0.6874667_2.132642_2.263967_101.6074_356.4647_14.00629_328.6074_0_1_1_1_0_0_0_50_0_0_7.png;0;1;6;0;50;50;1;0;0;0.6874667;2.132642;2.263967;101.6074;356.4647;14.00629;328.6074;0;1;1;1;0;0;0;50;0;50;0;0;7;(-4.8, -0.9, -3.7) (0.0, 1.0, 0.0, 0.1);(-5.2, -0.9, -4.2) (0.0, 0.2, 0.0, -1.0);(-2.9, -0.9, -2.4) (0.0, 1.0, 0.0, -0.1);(-4.4, -0.9, -4.2) (0.0, 0.6, 0.0, -0.8);(-8.2, -0.9, -2.5) (0.0, 0.9, 0.0, 0.4);(-6.0, -0.9, -4.6) (0.0, 0.9, 0.0, -0.4);_;_;_;_;_;(-2.6, -0.9, -3.0) (0.0, 0.9, 0.0, -0.5);
667;data/screenshots/667_1_0_4_0_50_50_1_0_2.205636_1.509554_1.827614_1.982704_246.2304_264.6229_290.9301_123.6951_0_0_0_0_1_0_0_50_0_0_5.png;1;0;4;0;50;50;1;0;2.205636;1.509554;1.827614;1.982704;246.2304;264.6229;290.9301;123.6951;0;0;0;0;1;0;0;50;0;50;0;0;5;(-8.1, -0.9, -2.1) (0.0, 0.3, 0.0, -1.0);(-7.3, -0.9, -1.0) (0.0, 1.0, 0.0, 0.0);(-5.5, -0.9, -4.8) (0.0, 0.6, 0.0, 0.8);(-7.4, -0.9, -1.6) (0.0, 0.3, 0.0, -1.0);_;_;_;_;_;_;_;(-8.6, -0.9, -0.2) (0.0, 0.9, 0.0, -0.5);
668;data/screenshots/668_0_1_2_0_50_50_1_0_0_0.418017_2.648263_50_41.41058_99.7086_1000_170.4982_1_0_0_0_0_0_0_50_0_0_3.png;0;1;2;0;50;50;1;0;0;0.418017;2.648263;50;41.41058;99.7086;1000;170.4982;1;0;0;0;0;0;0;50;0;50;0;0;3;(-5.2, -0.9, -4.7) (0.0, 0.9, 0.0, 0.5);(-2.9, -0.9, -3.8) (0.0, 1.0, 0.0, -0.1);_;_;_;_;_;_;_;_;_;(-2.9, -0.9, -3.4) (0.0, 0.9, 0.0, 0.3);
669;data/screenshots/669_0_1_1_0_50_50_1_0_0_1.02889_50_50_2.77742_1000_1000_181.2756_1_0_0_0_0_0_0_50_1_0_3.png;0;1;1;0;50;50;1;0;0;1.02889;50;50;2.77742;1000;1000;181.2756;1;0;0;0;0;0;0;50;1;2.566292;0;0;3;(-4.4, -0.9, -2.9) (0.0, 1.0, 0.0, 0.0);_;_;_;_;_;_;_;_;_;(-6.5, -0.9, -3.2) (0.0, 0.6, 0.0, -0.8);(-4.3, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);
670;data/screenshots/670_1_0_4_3_0.5537618_0_1_1_0.8935894_0.5537618_0.5537618_0.5537618_119_239_359_0_0_0_1_1_1_1_0_50_0_0_5.png;1;0;4;3;0.5537618;0;1;1;0.8935894;0.5537618;0.5537618;0.5537618;119;239;359;0;0;0;1;1;1;1;0;50;0;50;0;0;5;(-4.0, -0.9, -1.9) (0.0, 1.0, 0.0, 0.0);(-3.5, -0.9, -2.8) (0.0, -0.5, 0.0, 0.9);(-4.5, -0.9, -2.8) (0.0, 0.5, 0.0, 0.9);(-7.1, -0.9, -1.6) (0.0, 0.9, 0.0, 0.4);_;_;_;_;_;_;_;(-4.0, -0.9, -2.5) (0.0, 0.9, 0.0, -0.5);
671;data/screenshots/671_1_0_2_3_0.5451329_0_1_1_1.303446_0.5451328_0.5451329_0.5451329_214_94.00002_334_0_0_0_1_1_0_0_0_50_0_0_4.png;1;0;2;3;0.5451329;0;1;1;1.303446;0.5451328;0.5451329;0.5451329;214;94.00002;334;0;0;0;1;1;0;0;0;50;0;50;0;0;4;(-7.5, -0.9, -1.0) (0.0, 1.0, 0.0, 0.0);(-7.0, -0.9, -1.8) (0.0, -0.5, 0.0, 0.9);(-8.0, -0.9, -1.8) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-7.5, -0.9, -1.5) (0.0, 0.2, 0.0, 1.0);
672;data/screenshots/672_0_1_4_0_50_50_1_0_0_0.8823835_1.507652_1.951769_192.8367_189.5628_12.13422_312.8367_0_0_1_0_0_1_0_50_0_0_5.png;0;1;4;0;50;50;1;0;0;0.8823835;1.507652;1.951769;192.8367;189.5628;12.13422;312.8367;0;0;1;0;0;1;0;50;0;50;0;0;5;(-5.9, -0.9, -4.1) (0.0, 0.7, 0.0, 0.8);(-2.6, -0.9, -3.0) (0.0, 0.8, 0.0, -0.6);(-6.0, -0.9, -3.1) (0.0, 0.7, 0.0, 0.7);(-3.2, -0.9, -3.3) (0.0, 0.5, 0.0, -0.9);_;_;_;_;_;_;_;(-4.0, -0.9, -3.5) (0.0, 0.9, 0.0, -0.5);
673;data/screenshots/673_1_0_2_0_50_50_1_0_2.71626_1.712673_2.199312_50_72.7909_170.4388_1000_40.62756_0_0_0_1_0_0_0_50_0_0_3.png;1;0;2;0;50;50;1;0;2.71626;1.712673;2.199312;50;72.7909;170.4388;1000;40.62756;0;0;0;1;0;0;0;50;0;50;0;0;3;(-5.9, -0.9, -3.0) (0.0, 0.8, 0.0, 0.6);(-2.9, -0.9, -3.4) (0.0, 0.6, 0.0, -0.8);_;_;_;_;_;_;_;_;_;(-3.9, -0.9, -2.0) (0.0, 0.6, 0.0, 0.8);
674;data/screenshots/674_0_1_2_0_50_50_1_0_0_1.940538_5.055248_50_264.1068_333.1419_1000_50.76947_0_1_0_0_0_0_0_50_0_1_3.png;0;1;2;0;50;50;1;0;0;1.940538;5.055248;50;264.1068;333.1419;1000;50.76947;0;1;0;0;0;0;0;50;0;50;1;1;3;(-2.7, -0.9, -3.9) (0.0, 0.8, 0.0, -0.6);_;_;_;_;_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-7.1, -0.9, -1.5) (0.0, 1.0, 0.0, 0.3);
675;data/screenshots/675_0_1_7_4_0.8731353_3.075885_0_1_0_0.9106581_1.505107_1.9977_39.84381_309.0748_308.6086_86.33375_1_0_0_0_0_1_1_1.505107_0_0_8.png;0;1;7;4;0.8731353;3.075885;0;1;0;0.9106581;1.505107;1.9977;39.84381;309.0748;308.6086;86.33375;1;0;0;0;0;1;1;1.505107;0;50;0;0;8;(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0);(-4.6, -0.9, -4.0) (0.0, -0.7, 0.0, 0.7);(-5.5, -0.9, -4.9) (0.0, 0.0, 0.0, 1.0);(-6.4, -0.9, -4.0) (0.0, 0.7, 0.0, 0.7);(-4.1, -0.9, -2.0) (0.0, 0.0, 0.0, 1.0);(-3.1, -0.9, -4.0) (0.0, 0.1, 0.0, 1.0);_;_;(-3.1, -0.9, -3.5) (0.0, 0.4, 0.0, 0.9);_;_;(-3.2, -0.9, -2.0) (0.0, 0.9, 0.0, -0.4);
676;data/screenshots/676_0_1_4_0_50_50_0_0_0_0.4359142_1.086202_2.264953_253.0707_127.3977_121.3177_139.6354_0_0_0_0_1_1_0_50_0_0_5.png;0;1;4;0;50;50;0;0;0;0.4359142;1.086202;2.264953;253.0707;127.3977;121.3177;139.6354;0;0;0;0;1;1;0;50;0;50;0;0;5;(-2.8, -0.9, -4.0) (0.0, 0.8, 0.0, 0.6);(-4.1, -0.9, -3.6) (0.0, 1.0, 0.0, 0.3);(-5.2, -0.9, -3.1) (0.0, 0.8, 0.0, 0.7);(-8.4, -0.9, -0.8) (0.0, 0.2, 0.0, 1.0);_;_;_;_;_;_;_;(-3.2, -0.9, -4.2) (0.0, 1.0, 0.0, 0.0);
677;data/screenshots/677_0_1_2_0_50_50_0_0_0_0.8239926_3.159741_50_252.1142_161.6716_1000_275.9966_0_0_0_0_0_0_0_50_1_0_4.png;0;1;2;0;50;50;0;0;0;0.8239926;3.159741;50;252.1142;161.6716;1000;275.9966;0;0;0;0;0;0;0;50;1;2.400017;0;0;4;(-6.5, -0.9, -4.4) (0.0, 0.7, 0.0, 0.7);(-3.2, -0.9, -4.1) (0.0, 0.2, 0.0, -1.0);_;_;_;_;_;_;_;_;(-4.0, -0.9, -4.2) (0.0, 0.9, 0.0, 0.4);(-6.3, -0.9, -3.6) (0.0, -0.5, 0.0, 0.9);
678;data/screenshots/678_1_0_4_3_0.719653_5.424765_0_0_1.54232_3.485033_4.706938_5.778664_156.2539_179.4191_186.4158_249.4519_0_0_0_0_0_0_0_50_0_0_5.png;1;0;4;3;0.719653;5.424765;0;0;1.54232;3.485033;4.706938;5.778664;156.2539;179.4191;186.4158;249.4519;0;0;0;0;0;0;0;50;0;50;0;0;5;(-7.5, -0.9, -0.8) (0.0, 1.0, 0.0, 0.0);(-6.9, -0.9, -1.9) (0.0, -0.5, 0.0, 0.9);(-8.1, -0.9, -1.9) (0.0, 0.5, 0.0, 0.9);(-6.1, -0.9, -3.7) (0.0, 1.0, 0.0, -0.2);_;_;_;_;_;_;_;(-2.6, -0.9, -3.9) (0.0, -0.8, 0.0, -0.5);
679;data/screenshots/679_1_0_3_0_50_50_0_0_2.893411_0.5028362_2.904855_3.061592_167.4165_319.4728_330.6987_91.86838_0_0_1_0_0_0_0_50_0_0_4.png;1;0;3;0;50;50;0;0;2.893411;0.5028362;2.904855;3.061592;167.4165;319.4728;330.6987;91.86838;0;0;1;0;0;0;0;50;0;50;0;0;4;(-6.0, -0.9, -3.5) (0.0, 0.8, 0.0, 0.6);(-5.5, -0.9, -4.0) (0.0, 0.3, 0.0, 0.9);(-2.8, -0.9, -2.1) (0.0, 1.0, 0.0, 0.1);_;_;_;_;_;_;_;_;(-3.3, -0.9, -2.2) (0.0, -0.7, 0.0, 0.7);
680;data/screenshots/680_0_1_2_0_50_50_0_0_0_3.248878_3.671048_50_339.1828_328.774_1000_63.05118_1_1_0_0_0_0_0_50_0_0_3.png;0;1;2;0;50;50;0;0;0;3.248878;3.671048;50;339.1828;328.774;1000;63.05118;1;1;0;0;0;0;0;50;0;50;0;0;3;(-2.7, -0.9, -2.1) (0.0, 1.0, 0.0, -0.1);(-2.7, -0.9, -2.8) (0.0, 1.0, 0.0, 0.0);_;_;_;_;_;_;_;_;_;(-5.5, -0.9, -4.5) (0.0, 0.6, 0.0, 0.8);
681;data/screenshots/681_1_0_6_5_0.5624329_3.605363_0_1_0.8696731_2.987883_3.086867_3.280676_257.2777_356.2565_7.656624_239.2794_0_1_1_0_0_0_0_50_1_0_8.png;1;0;6;5;0.5624329;3.605363;0;1;0.8696731;2.987883;3.086867;3.280676;257.2777;356.2565;7.656624;239.2794;0;1;1;0;0;0;0;50;1;0.7842694;0;0;8;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -2.8) (0.0, -0.8, 0.0, 0.6);(-2.7, -0.9, -3.5) (0.0, -0.3, 0.0, 1.0);(-3.3, -0.9, -3.5) (0.0, 0.3, 0.0, 1.0);(-3.5, -0.9, -2.8) (0.0, 0.8, 0.0, 0.6);(-7.4, -0.9, -0.3) (0.0, 0.6, 0.0, -0.8);_;_;_;_;(-5.9, -0.9, -3.4) (0.0, 0.4, 0.0, 0.9);(-6.6, -0.9, -3.2) (0.0, 0.7, 0.0, 0.7);
682;data/screenshots/682_1_0_3_5_0.5472289_0_1_1_1.999026_0.5472287_0.5472288_0.5472289_300_12_156_0_0_1_0_1_1_1_0_50_0_1_7.png;1;0;3;5;0.5472289;0;1;1;1.999026;0.5472287;0.5472288;0.5472289;300;12;156;0;0;1;0;1;1;1;0;50;0;50;1;0;7;(-5.5, -0.9, -3.5) (0.0, 1.0, 0.0, 0.0);(-5.0, -0.9, -3.8) (0.0, -0.8, 0.0, 0.6);(-5.2, -0.9, -4.4) (0.0, -0.3, 0.0, 1.0);(-5.8, -0.9, -4.4) (0.0, 0.3, 0.0, 1.0);(-6.0, -0.9, -3.8) (0.0, 0.8, 0.0, 0.6);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-5.5, -0.9, -4.0) (0.0, 0.1, 0.0, -1.0);
683;data/screenshots/683_1_0_4_0_50_50_1_0_2.11741_1.387494_3.51912_3.964712_7.597443_11.63629_25.77237_111.5975_1_1_1_0_0_0_1_1.387494_0_0_5.png;1;0;4;0;50;50;1;0;2.11741;1.387494;3.51912;3.964712;7.597443;11.63629;25.77237;111.5975;1;1;1;0;0;0;1;1.387494;0;50;0;0;5;(-7.1, -0.9, -1.3) (0.0, 0.5, 0.0, 0.8);(-8.0, -0.9, -0.5) (0.0, 0.5, 0.0, -0.9);(-7.3, -0.9, -2.3) (0.0, 1.0, 0.0, 0.1);_;_;_;_;_;(-5.5, -0.9, -3.4) (0.0, 0.0, 0.0, 1.0);_;_;(-4.2, -0.9, -4.0) (0.0, -0.6, 0.0, 0.8);
684;data/screenshots/684_0_1_7_0_50_50_1_0_0_0.8787135_2.81389_3.778588_111.4653_132.5203_218.0731_349.0627_0_0_0_1_1_0_0_50_0_1_8.png;0;1;7;0;50;50;1;0;0;0.8787135;2.81389;3.778588;111.4653;132.5203;218.0731;349.0627;0;0;0;1;1;0;0;50;0;50;1;0;8;(-2.6, -0.9, -2.7) (0.0, 0.7, 0.0, -0.7);(-6.6, -0.9, -4.7) (0.0, 0.7, 0.0, -0.7);(-3.8, -0.9, -1.3) (0.0, 0.4, 0.0, -0.9);(-5.0, -0.9, -4.9) (0.0, 0.6, 0.0, 0.8);(-4.4, -0.9, -0.8) (0.0, 0.9, 0.0, -0.4);(-7.6, -0.9, -0.7) (0.0, 0.9, 0.0, -0.5);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);_;_;_;_;(-8.2, -0.9, -1.3) (0.0, -0.5, 0.0, 0.8);
685;data/screenshots/685_0_1_1_0_50_50_1_0_0_4.122367_50_50_353.7558_1000_1000_160.8736_1_0_0_0_0_0_0_50_0_0_2.png;0;1;1;0;50;50;1;0;0;4.122367;50;50;353.7558;1000;1000;160.8736;1;0;0;0;0;0;0;50;0;50;0;0;2;(-2.8, -0.9, -3.1) (0.0, 0.6, 0.0, 0.8);_;_;_;_;_;_;_;_;_;_;(-6.5, -0.9, -5.0) (-0.1, 0.6, 0.1, 0.8);
686;data/screenshots/686_0_1_2_0_50_50_1_0_0_1.015601_3.611057_50_235.9869_273.8724_1000_217.8605_0_0_0_0_0_0_0_50_1_0_4.png;0;1;2;0;50;50;1;0;0;1.015601;3.611057;50;235.9869;273.8724;1000;217.8605;0;0;0;0;0;0;0;50;1;2.816152;0;1;4;(-7.0, -0.9, -0.4) (0.0, 0.0, 0.0, -1.0);(-6.4, -0.9, -3.2) (0.0, 0.8, 0.0, -0.6);_;_;_;_;_;_;_;_;(-7.1, -0.9, -1.4) (0.0, 0.6, 0.0, -0.8);(-5.5, -0.9, -3.7) (0.0, 0.5, 0.0, 0.9);
687;data/screenshots/687_0_1_8_0_50_50_1_0_0_0.9098904_3.084959_3.460679_168.6064_134.835_167.9581_0.4669189_0_0_0_1_1_0_0_50_0_2_9.png;0;1;8;0;50;50;1;0;0;0.9098904;3.084959;3.460679;168.6064;134.835;167.9581;0.4669189;0;0;0;1;1;0;0;50;0;50;2;0;9;(-4.4, -0.9, -1.5) (0.0, 0.3, 0.0, -1.0);(-4.3, -0.9, -3.2) (0.0, 0.4, 0.0, -0.9);(-3.1, -0.9, -3.9) (0.0, 0.8, 0.0, 0.6);(-7.7, -0.9, -1.4) (0.0, 0.6, 0.0, -0.8);(-4.2, -0.9, -2.6) (0.0, 0.2, 0.0, 1.0);(-4.9, -0.9, -4.5) (0.0, 1.0, 0.0, 0.3);(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;_;(-8.6, -0.9, -1.2) (0.0, -0.5, 0.0, 0.9);
688;data/screenshots/688_1_0_7_3_0.8216555_3.308254_0_1_1.375636_1.736652_2.75928_2.84224_72.86176_11.61334_43.58279_224.3955_0_1_1_0_0_0_0_50_1_2_9.png;1;0;7;3;0.8216555;3.308254;0;1;1.375636;1.736652;2.75928;2.84224;72.86176;11.61334;43.58279;224.3955;0;1;1;0;0;0;0;50;1;2.97772;2;0;9;(-7.5, -0.9, -0.7) (0.0, 1.0, 0.0, 0.0);(-6.8, -0.9, -1.9) (0.0, -0.5, 0.0, 0.9);(-8.2, -0.9, -1.9) (0.0, 0.5, 0.0, 0.9);(-2.8, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-5.1, -0.9, -3.7) (0.0, 0.1, 0.0, 1.0);_;(-5.7, -0.3, -0.3) (0.0, -0.7, 0.0, 0.7);(-5.3, -0.7, -2.1) (0.0, -0.8, 0.0, 0.7);_;_;(-4.1, -0.9, -2.9) (0.0, 0.7, 0.0, -0.7);(-6.5, -0.9, -4.7) (0.0, -0.2, 0.0, 1.0);
689;data/screenshots/689_1_0_5_3_0.6494731_5.987478_0_1_2.799011_1.568143_5.188099_5.657045_73.39742_11.58631_5.506645_128.1012_0_1_1_0_1_0_0_50_0_0_6.png;1;0;5;3;0.6494731;5.987478;0;1;2.799011;1.568143;5.188099;5.657045;73.39742;11.58631;5.506645;128.1012;0;1;1;0;1;0;0;50;0;50;0;1;6;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.4, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.6, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);(-4.3, -0.9, -3.5) (0.0, 0.2, 0.0, 1.0);(-8.6, -0.9, -1.9) (0.0, 0.9, 0.0, -0.5);_;_;_;_;_;_;(-8.3, -0.9, -0.3) (0.0, 0.9, 0.0, 0.5);
690;data/screenshots/690_1_0_0_3_0.5332663_0_1_1_1.958867_0.5332663_0.5332664_0.5332665_53_293_173_0_0_0_0_1_1_0_0_50_0_0_4.png;1;0;0;3;0.5332663;0;1;1;1.958867;0.5332663;0.5332664;0.5332665;53;293;173;0;0;0;0;1;1;0;0;50;0;50;0;0;4;(-3.0, -0.9, -2.5) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-3.0, -0.9, -3.0) (0.0, 0.4, 0.0, -0.9);
691;data/screenshots/691_0_1_1_3_0.6951687_0_1_1_0_0.6951686_0.6951686_0.6951687_151_271_31_0_0_0_1_1_1_0_0_50_0_0_4.png;0;1;1;3;0.6951687;0;1;1;0;0.6951686;0.6951686;0.6951687;151;271;31;0;0;0;1;1;1;0;0;50;0;50;0;0;4;(-5.5, -0.9, -3.3) (0.0, 1.0, 0.0, 0.0);(-4.9, -0.9, -4.3) (0.0, -0.5, 0.0, 0.9);(-6.1, -0.9, -4.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-5.5, -0.9, -4.0) (0.0, 0.3, 0.0, -1.0);
692;data/screenshots/692_0_1_2_3_0.6095729_0_1_1_0_0.6095729_0.6095729_0.6095729_351_111_231_0_1_0_0_1_1_1_0_50_1_0_5.png;0;1;2;3;0.6095729;0;1;1;0;0.6095729;0.6095729;0.6095729;351;111;231;0;1;0;0;1;1;1;0;50;1;1.68124;0;0;5;(-3.0, -0.9, -2.4) (0.0, 1.0, 0.0, 0.0);(-2.5, -0.9, -3.3) (0.0, -0.5, 0.0, 0.9);(-3.5, -0.9, -3.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;(-4.4, -0.9, -2.1) (0.0, 1.0, 0.0, -0.3);(-3.0, -0.9, -3.0) (0.0, 0.1, 0.0, 1.0);
693;data/screenshots/693_0_1_2_3_0.9132955_4.30041_0_0_0_3.485615_4.489316_5.067489_186.1085_168.328_186.0866_210.0701_0_0_0_0_0_1_0_50_0_0_4.png;0;1;2;3;0.9132955;4.30041;0;0;0;3.485615;4.489316;5.067489;186.1085;168.328;186.0866;210.0701;0;0;0;0;0;1;0;50;0;50;0;0;4;(-5.5, -0.9, -3.1) (0.0, 1.0, 0.0, 0.0);(-4.7, -0.9, -4.5) (0.0, -0.5, 0.0, 0.9);(-6.3, -0.9, -4.5) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-3.8, -0.9, -0.1) (0.0, -0.2, 0.0, -1.0);
694;data/screenshots/694_0_1_0_3_0.5024678_2.419546_0_1_0_2.016566_2.445632_2.876174_7.791138_348.1599_4.555267_220.7512_1_1_1_0_0_1_0_50_0_0_4.png;0;1;0;3;0.5024678;2.419546;0;1;0;2.016566;2.445632;2.876174;7.791138;348.1599;4.555267;220.7512;1;1;1;0;0;1;0;50;0;50;0;0;4;(-5.5, -0.9, -3.5) (0.0, 1.0, 0.0, 0.0);(-5.1, -0.9, -4.3) (0.0, -0.5, 0.0, 0.9);(-5.9, -0.9, -4.3) (0.0, 0.5, 0.0, 0.9);_;_;_;_;_;_;_;_;(-4.2, -0.9, -2.0) (0.0, 1.0, 0.0, -0.3);
695;data/screenshots/695_0_1_7_0_50_50_0_0_0_1.500613_1.515392_2.562419_59.71179_27.8734_41.59482_16.22711_0_1_1_1_0_0_2_1.500613_0_0_8.png;0;1;7;0;50;50;0;0;0;1.500613;1.515392;2.562419;59.71179;27.8734;41.59482;16.22711;0;1;1;1;0;0;2;1.500613;0;50;0;0;8;(-7.6, -0.9, -0.3) (0.0, 1.0, 0.0, 0.1);(-4.2, -0.9, -3.7) (0.0, 0.9, 0.0, 0.5);(-5.5, -0.9, -4.3) (0.0, 0.4, 0.0, 0.9);(-5.3, -0.9, -3.5) (0.0, 0.1, 0.0, -1.0);(-7.0, -0.9, -1.8) (0.0, 0.8, 0.0, -0.6);_;_;_;(-4.3, -0.9, -2.8) (0.0, 0.6, 0.0, 0.8);(-7.2, -0.9, -2.4) (0.0, 1.0, 0.0, 0.1);_;(-2.8, -0.9, -3.0) (0.0, 0.9, 0.0, -0.3);
